DC,Dd,ID,iz,izL,wlp,wlpL
0.040383356008046906,0.040527908984753655,46.0,71,61,2,2
0.03237508139273815,0.03248681144764115,46.0,69,71,2,2
0.04680296672153331,0.04711824402896336,47.0,5,21,1,1
0.03868275664182291,0.03893235316742877,47.0,23,5,1,1
0.054524545113767364,0.05486026191859383,47.0,14,23,1,1
-0.36901839211483,-0.47484170879362,47.0,4,14,0,1
9.092948616284957e-12,9.093170660889882e-12,47.0,4,4,0,0
4.486688798266414e-12,4.486633287115183e-12,47.0,3,4,0,0
0.05563870230980078,0.05635842986824746,47.0,14,3,0,0
0.13128045648027492,0.13282630185301603,47.0,5,14,0,0
0.07613093579691821,0.07693774443346413,47.0,4,5,0,0
0.06690001798284656,0.06755954794585611,47.0,4,4,0,0
0.06645733224085036,0.06706984583418996,47.0,14,4,0,0
0.07847609819739425,0.0791484411375093,47.0,12,14,0,0
0.04732571696119557,0.047706198519790494,47.0,13,12,0,0
0.04323257689648667,0.04356464075883695,47.0,22,13,0,0
0.03967410963749056,0.03996637262174005,47.0,13,22,0,0
-0.2139059081813943,-0.2156294955204243,47.0,30,13,0,0
0.019702715602846158,0.019877467955796146,47.0,40,30,0,0
0.20763968656249093,0.31031215921046407,47.0,39,40,1,0
0.004120029369805739,0.0041391926978381136,47.0,49,39,1,1
-0.25589827928559095,-0.3589862824201553,47.0,31,49,0,1
0.008431557078520169,0.00850864321842365,47.0,40,31,0,0
0.25789827404196997,0.3609573577205536,47.0,49,40,1,0
0.00382398332009129,0.0038415141427380235,47.0,50,49,1,1
0.004222726599294457,0.0042420073533348535,47.0,31,50,1,1
-0.2391518010319548,-0.342007045893848,47.0,31,31,0,1
0.005488463938975716,0.005536962402411194,47.0,41,31,0,0
0.0021169681524903644,0.0021356029615993144,47.0,49,41,0,0
0.0011937556825078466,0.001203053289643985,49.0,22,5,1,1
-0.0016167889221606613,-0.0016293840233913004,49.0,3,22,1,1
0.034587156930563245,0.03485217199631152,49.0,14,3,1,1
0.07447024270011482,0.07501045044009991,49.0,12,14,1,1
0.037453835252445056,0.03771059225880735,49.0,14,12,1,1
0.021931466642216846,0.022077379717421297,49.0,13,14,1,1
0.020178439257956093,0.020309873491215602,49.0,12,13,1,1
-0.29581638083208506,-0.40118467919940104,49.0,14,12,0,1
0.3774725411212964,0.48334628198979784,49.0,13,14,1,0
-0.3703665779798142,-0.4761461226061086,49.0,5,13,0,1
0.01449399592767775,0.014684037912883308,49.0,22,5,0,0
0.02358467748940779,0.023888011993672076,49.0,4,22,0,0
0.34869729740764405,0.3524316161500974,49.0,10,4,0,0
0.03590365291105707,0.03621866894814668,49.0,10,10,0,0
0.012091292812538366,0.012194838788699702,49.0,11,10,0,0
0.013532356171363738,0.013646755412956624,49.0,10,11,0,0
0.012555485900556988,0.012660239823903574,49.0,10,10,0,0
0.012551536303510004,0.01265494011236179,49.0,9,10,0,0
0.011337243038388943,0.011429524976362238,49.0,10,9,0,0
0.011756136470226995,0.011850720715422536,49.0,10,10,0,0
0.011469066862807263,0.011560267635098764,49.0,10,10,0,0
0.010565083933118093,0.010648168530928537,49.0,11,10,0,0
0.011164017102986618,0.011232680642118797,50.0,48,48,1,1
0.03640619404987218,0.036624824462048566,50.0,39,48,1,1
-0.0016503436911861347,-0.00166008221790781,50.0,48,39,1,1
-0.17264615506242015,-0.27552505797170224,50.0,37,48,0,1
0.019201812744326252,0.019406386609194692,50.0,28,37,0,0
-0.009787079123350917,-0.009890853422591772,50.0,37,28,0,0
0.015937226028683416,0.01610568834597015,50.0,37,37,0,0
0.012049628829445047,0.012175208870366272,50.0,27,37,0,0
0.011265503173938124,0.011381536283808225,50.0,36,27,0,0
0.016653922703222523,0.016823054808747573,50.0,29,36,0,0
-0.008887569857846112,-0.008977475159614778,50.0,37,29,0,0
0.0137023332423932,0.013840607951407291,50.0,28,37,0,0
0.009274533788823286,0.00936704598624033,50.0,27,28,0,0
0.0073960701895733815,0.00742513096583669,53.0,78,79,2,2
0.09244384222969192,0.09278944442742214,53.0,67,78,2,2
0.014215349347678485,0.014265706172865641,53.0,67,67,2,2
0.014866424998653038,0.014918325369301481,53.0,76,67,2,2
0.005034741264126397,0.00505214333766096,53.0,58,76,2,2
0.004937285616603088,0.004954265676276822,53.0,67,58,2,2
-0.015600963606475116,-0.015654905968841722,53.0,66,67,2,2
-0.08296741544902833,-0.08326891542678738,53.0,60,66,2,2
-0.24935270305247928,-0.2504258388139421,53.0,42,60,2,2
-0.007550432439364374,-0.007596061258996201,54.0,40,30,1,1
-0.007966357935229929,-0.008014877535370168,54.0,30,40,1,1
-0.0043101238133265996,-0.004336537462595824,54.0,40,30,1,1
0.011638340595488211,0.011709401518007478,54.0,30,40,1,1
0.013102755196471583,0.013181768098374347,54.0,50,30,1,1
0.009271204117964477,0.009326485942943774,54.0,49,50,1,1
0.007605490139643123,0.007650456364892089,54.0,32,49,1,1
0.004612222325820037,0.004639324248631227,54.0,30,32,1,1
0.004111125042352157,0.004135176705838517,54.0,31,30,1,1
0.0030283262339474565,0.003045979602298854,54.0,48,31,1,1
-0.3647189752117579,-0.4681447726534877,54.0,21,48,0,1
0.007794120470609789,0.007894242591777956,54.0,4,21,0,0
0.008055393142590794,0.00815804434332179,54.0,4,4,0,0
0.006492196689671381,0.006574320569314618,54.0,3,4,0,0
0.006507073133178776,0.006588845230179219,54.0,13,3,0,0
0.0047944181368607675,0.004854324113398589,54.0,3,13,0,0
0.003195394102684601,0.003235159180229319,54.0,3,3,0,0
0.0012287070508536502,0.0012439634825230916,54.0,23,3,0,0
-0.001199632558863517,-0.0012145277633228702,54.0,23,23,0,0
0.24653251343598045,0.24924340873849493,54.0,13,23,0,0
0.05769963353649296,0.05824238751016242,54.0,23,13,0,0
-0.02883283287953231,-0.029100098999218782,54.0,13,23,0,0
-0.027883594449627874,-0.02814956648937572,54.0,22,13,0,0
-0.1253565473820419,-0.12664930951088077,54.0,22,22,0,0
-0.029774480927587887,-0.030106365151340686,54.0,14,22,0,0
-0.037154966430905434,-0.03758338359516711,54.0,22,14,0,0
-0.0418209873843039,-0.042322870240193544,54.0,13,22,0,0
0.0050754907900590895,0.005105383083714554,55.0,52,51,2,2
-0.12044104964904534,-0.12119323673413918,55.0,42,52,2,2
-4.960759580896479e-11,-4.960765132011602e-11,55.0,53,42,2,2
-9.700573677662305e-13,-9.700018566149993e-13,55.0,53,53,2,2
0.0010422386205772849,0.0010491465040521897,55.0,51,53,2,2
0.0233558208665674,0.023508735896662247,55.0,35,51,2,2
0.048936193521571414,0.04924516641218357,55.0,51,35,2,2
-0.07333425444309088,-0.22252280718694417,55.0,42,51,0,2
9.76664804586136e-10,0.010594535332422494,55.0,43,42,0,0
0.0018749802195119902,0.0018992538154218863,55.0,43,43,0,0
0.2505911177726317,0.2900460602187247,55.0,43,43,0,0
0.03745312499792097,0.03777610967779249,55.0,51,43,0,0
0.046229948222104855,0.0465959823063129,56.0,13,21,1,1
0.012032673682340123,0.01212518035712018,56.0,12,13,1,1
9.888901633026137e-05,9.964463343681285e-05,56.0,12,12,1,1
0.053651809744315715,0.054050863636460944,56.0,3,12,1,1
0.0642351011176154,0.06468535650633578,56.0,14,3,1,1
0.04766120388954395,0.047976961370037874,56.0,3,14,1,1
0.051080604115391004,0.051402615164194865,56.0,22,3,1,1
0.01970828247617705,0.01981350941368684,57.0,66,77,1,1
0.008783897806646776,0.008830129511378598,57.0,77,66,1,1
0.007526218080822537,0.007565506883437351,57.0,67,77,1,1
0.006976176894801511,0.007012329849583582,57.0,67,67,1,1
0.006376861660721059,0.006409687709473144,57.0,67,67,1,1
0.006162433311836843,0.006193956269010009,57.0,68,67,1,1
0.13827903722235232,0.1794315920820494,57.0,75,68,2,1
0.145474948476778,0.18963312464626164,58.0,57,64,2,1
-0.1289477289328559,-0.17301223615481826,58.0,73,57,1,2
-0.009443913895437944,-0.00949724709703012,58.0,64,73,1,1
-0.013204373932566293,-0.013279798176357549,58.0,63,64,1,1
0.019103843741957463,0.019212643781978428,58.0,72,63,1,1
0.0023013918173566544,0.0023143581698975013,58.0,63,72,1,1
0.0005783542861665242,0.0005816080968322201,58.0,64,63,1,1
0.0022034506398607503,0.0022158298881033156,58.0,63,64,1,1
3.5830427547664523e-06,3.60315038575032e-06,58.0,64,63,1,1
0.16315587414016636,0.2073429751979094,58.0,73,64,2,1
-0.16668281955391118,-0.21088974853663478,58.0,64,73,1,2
0.16425851245805867,0.20845668881353252,58.0,64,64,2,1
-0.35132381070457813,-0.498832993968973,58.0,28,64,0,2
-0.033294341410449124,-0.0336465432637395,58.0,38,28,0,0
0.011249979262242027,0.011370314379359758,58.0,37,38,0,0
0.010652790889825181,0.010765483931494457,58.0,28,37,0,0
0.34294980090814065,0.44713739335913577,58.0,45,28,1,0
-0.3262071542051778,-0.430220064081653,58.0,45,45,0,1
0.3305490368602947,0.43458304749524745,58.0,47,45,1,0
-0.3213414065868115,-0.42528060239550247,58.0,37,47,0,1
0.01408576580091822,0.014229116919745377,58.0,37,37,0,0
0.3188865294483893,0.42273844662133747,58.0,46,37,1,0
-0.3011504052011364,-0.4048246983464776,58.0,37,46,0,1
0.02640838478741172,0.026508935509053963,59.0,40,40,2,2
0.02946735989022052,0.029576455904572925,59.0,50,40,2,2
0.028522814174486807,0.02862538424870198,59.0,41,50,2,2
0.006295034740878863,0.006317279347046638,59.0,39,41,2,2
0.011347381334565962,0.011387126049818248,59.0,39,39,2,2
0.024681736653350356,0.02476663856276178,59.0,41,39,2,2
-0.10598327348689905,-0.1491257313757079,59.0,41,41,1,2
-0.15069385378864386,-0.25175238226444335,59.0,46,41,0,1
0.010773577783092125,0.01086894238312447,59.0,46,46,0,0
0.1961587309420469,0.29739499762820165,59.0,49,46,1,0
0.3371088627915036,0.29537082047361757,60.0,39,33,1,2
0.01905874286861331,0.01917029342143095,60.0,49,39,1,1
-0.016615490893732224,-0.01671262134331758,60.0,31,49,1,1
-0.002276097653521811,-0.002289530080125224,60.0,31,31,1,1
0.03557810332310064,0.03578459180322102,60.0,48,31,1,1
0.01354510882989296,0.01362180037508462,60.0,40,48,1,1
0.011732719820747327,0.011798310624548503,60.0,40,40,1,1
-0.37851587057529407,-0.4837425873834159,60.0,40,40,0,1
0.056864298455715834,0.057552743291772956,60.0,30,40,0,0
0.16205230985487962,0.16381036641626218,60.0,32,30,0,0
0.10256448613691477,0.1035373141983878,60.0,39,32,0,0
0.14631473014664934,0.1475393562078928,60.0,41,39,0,0
0.26410258225476524,0.26636563657066137,60.0,30,41,0,0
-0.16193932424497143,-0.16344828410760803,60.0,32,30,0,0
0.059626131815549516,0.06003169562959755,60.0,49,32,0,0
0.06776065708240761,0.06850053555875787,60.0,32,49,0,0
0.015517295539904996,0.015682119700213173,60.0,31,32,0,0
-0.010384676358508205,-0.01049469568098019,60.0,50,31,0,0
0.011041793965168911,0.011158736283494099,60.0,39,50,0,0
-0.016900828115594235,-0.01708035474220389,60.0,40,39,0,0
-0.01855850201423684,-0.018759201993761715,60.0,49,40,0,0
-0.17191276462310173,-0.1733115967667403,60.0,40,49,0,0
-0.00703426754976938,-0.007087022833283524,60.0,48,40,0,0
-0.029032131696706077,-0.02925386538611388,60.0,40,48,0,0
-0.02821406024805096,-0.02843585162789658,60.0,39,40,0,0
-0.03316566967451229,-0.03343458053180687,60.0,50,39,0,0
-0.029896036407747805,-0.030146264378656584,60.0,49,50,0,0
0.02190897584947884,0.022015468624534323,61.0,68,57,1,1
-0.011774364047376161,-0.011831304102971146,61.0,67,68,1,1
-0.015668638548539393,-0.015745463420010042,61.0,67,67,1,1
0.02288135523542382,0.02299314023824725,61.0,67,67,1,1
-0.45499892158571714,-0.5489823191136396,61.0,67,67,0,1
-2.887245997840182e-12,-2.887245997840182e-12,61.0,67,67,0,0
1.669053784070229e-12,1.6692203175239229e-12,61.0,59,67,0,0
-3.960776151501477e-12,-3.9608316626527085e-12,61.0,67,59,0,0
9.50794998288984e-13,9.506839759865215e-13,61.0,67,67,0,0
1.111166714196088e-12,1.1112222253473192e-12,61.0,68,67,0,0
6.50646203581573e-13,6.507017147328042e-13,61.0,75,68,0,0
8.540390616929017e-13,8.539835505416704e-13,61.0,77,75,0,0
5.904166044956582e-13,5.904166044956582e-13,61.0,57,77,0,0
-6.353639836476077e-12,-6.353584325324846e-12,61.0,57,57,0,0
7.726042028366464e-12,7.726153050668927e-12,61.0,67,57,0,0
-6.327605106548617e-12,-6.32771612885108e-12,61.0,68,67,0,0
3.030353745714365e-13,3.028688411177427e-13,61.0,67,68,0,0
0.011286986644392205,0.01135577120662501,62.0,40,31,1,1
-0.0007391431350316224,-0.0007436237210590724,62.0,41,40,1,1
0.03368426689339149,0.03394454924649648,63.0,4,21,1,1
0.02363990289448492,0.023817366807681095,63.0,5,4,1,1
0.06480902559110524,0.06527441844319326,63.0,14,5,1,1
0.05471727493205117,0.05508723142360361,63.0,12,14,1,1
0.03494247591288285,0.03516828896893115,63.0,12,12,1,1
0.05007545631145924,0.05038553062669088,63.0,13,12,1,1
0.04577137805211827,0.04604145564082235,63.0,23,13,1,1
0.03345136645602642,0.03364103177664732,63.0,4,23,1,1
-0.3992792233603246,-0.5058175122287059,63.0,5,4,0,1
0.06819575873374673,0.06903595382297989,63.0,12,5,0,0
0.08404540871745292,0.08500421533989644,63.0,4,12,0,0
0.09393110766699134,0.0949105757927623,63.0,14,4,0,0
0.07413118352767602,0.0748411869970641,63.0,14,14,0,0
0.05499123749360779,0.05548464803192399,63.0,13,14,0,0
0.045411900125065574,0.04579922348177351,63.0,13,13,0,0
0.07944326548252748,0.08007962674295308,63.0,13,13,0,0
-0.03911685489178278,-0.039423824778609756,63.0,12,13,0,0
0.024980766481468436,0.02509549681029688,64.0,12,4,2,2
0.009558085201734567,0.009601227118780087,64.0,3,12,2,2
0.028490359217470007,0.028616524720103148,64.0,23,3,2,2
0.0293228969640265,0.02944903372267682,64.0,13,23,2,2
-0.2435960940469184,-0.2880528431368663,64.0,22,13,1,2
0.09225401387868928,0.09288480198114785,64.0,14,22,1,1
0.06807329440221513,0.06850259354516536,64.0,3,14,1,1
0.0700633851369945,0.07047557814173588,64.0,4,3,1,1
0.06626031151928971,0.06662429588886337,64.0,13,4,1,1
0.057549867147721694,0.05784691436855871,64.0,3,13,1,1
0.073005636982474,0.07335856258596443,64.0,12,3,1,1
0.10383615521441346,0.10433631770969479,64.0,22,12,1,1
0.1375845164035043,0.13851797404066,64.0,5,22,1,1
-0.08560389843930766,-0.1853438739543399,64.0,14,5,0,1
0.17657872549420173,0.1782904610761641,64.0,22,14,0,0
0.08458236094722338,0.08530032964639661,64.0,4,22,0,0
0.07494171327607224,0.07552865898300087,64.0,14,4,0,0
0.0015915719281852092,0.001599560756250118,65.0,34,42,2,2
0.003485858056916563,0.003503310595317166,65.0,42,34,2,2
0.012598254347220922,0.012660822297940522,65.0,43,42,2,2
-0.22749336093876832,-0.22875480413636484,65.0,44,43,2,2
-0.018136880677480427,-0.018250425660797376,65.0,35,44,2,2
0.023323686675902622,0.023469324162558203,65.0,51,35,2,2
0.012207807587587965,0.012281241051517622,66.0,49,39,1,1
-0.3271614014112896,-0.42838765009437485,66.0,31,49,0,1
0.09777628057293924,0.0989659037389593,66.0,46,31,0,0
0.2721998052899336,0.3724869616669733,66.0,32,46,1,0
-0.022621096764239332,-0.02275211969103147,66.0,50,32,1,1
-0.0096943420605895,-0.009751411350885586,66.0,48,50,1,1
0.010252366205930702,0.010312703601615902,66.0,49,48,1,1
0.02799875575814697,0.028103307224988452,67.0,52,42,2,2
-0.01866766201435763,-0.01873704286008364,67.0,42,52,2,2
-0.022905282291845543,-0.022992208330439107,67.0,53,42,2,2
0.01555360729858338,0.015612851064906813,67.0,42,53,2,2
0.03400515376866339,0.03413150252498971,67.0,43,42,2,2
-0.1894036262619598,-0.23036332006952298,67.0,35,43,1,2
0.0633918305015362,0.0637514969862309,67.0,44,35,1,1
0.04842347405739979,0.048683177351606405,67.0,34,44,1,1
0.04921770543251413,0.04946902760203517,67.0,53,34,1,1
0.04557608317454098,0.045797981089852446,67.0,53,53,1,1
-0.38563743738836337,-0.48268927481832247,67.0,42,53,0,1
0.5477627092365496,0.5505298348182873,68.0,40,51,2,2
-0.1590350530868945,-0.20329911588348357,68.0,31,40,1,2
0.21038643353208283,0.2548401155669555,68.0,49,31,2,1
-0.12218416757346645,-0.16614221218562353,68.0,40,49,1,2
0.031191495654586954,0.03135651235668893,68.0,40,40,1,1
0.042170561152250416,0.04238559298829227,68.0,39,40,1,1
0.008234624521317568,0.008275560511747701,68.0,49,39,1,1
0.01559372945588089,0.01559373340932535,69.0,36,27,0,0
0.00830850263950833,0.008363569983484642,70.0,40,32,1,1
0.02532664144206656,0.025491688486386888,70.0,41,40,1,1
0.23468596865336178,0.2798368615146488,70.0,49,41,2,1
-0.1908005765602297,-0.2356752537257663,70.0,40,49,1,2
0.02855161328014555,0.02872487867220519,70.0,40,40,1,1
0.030656284566321607,0.030836864412361276,70.0,41,40,1,1
0.004037501949601244,0.004060872441138952,70.0,30,41,1,1
0.042555315931698694,0.04279595523621271,70.0,41,30,1,1
0.03719303959030713,0.037395087059867604,70.0,31,41,1,1
0.017261119842606348,0.01735235302326582,70.0,40,31,1,1
0.013206750355758693,0.013275493094259128,70.0,31,40,1,1
-0.01084105055838602,-0.01089741235225436,70.0,50,31,1,1
0.007831778524172286,0.007860719581870915,71.0,76,75,2,2
-0.24430640385011704,-0.2888565262773586,71.0,40,76,1,2
0.0200683452514043,0.020191856786150264,71.0,50,40,1,1
-0.0600577855434731,-0.016842260870440218,71.0,43,50,2,1
0.09866553089202657,0.05568071908175054,71.0,40,43,1,2
-0.0035433400827994677,-0.0035641429760651655,71.0,31,40,1,1
0.015720105769706366,0.015811835699122756,71.0,40,31,1,1
0.03484915686670652,0.03504741062534139,71.0,49,40,1,1
0.001540451191162688,0.0015490553484835412,71.0,41,49,1,1
0.015348600718772497,0.015433605953407786,71.0,49,41,1,1
0.031864594405052286,0.032036936468909843,71.0,41,49,1,1
0.010091767407396767,0.010145208319378096,71.0,30,41,1,1
-0.015598916976480257,-0.11671627515326494,71.0,10,30,0,1
0.017212246576155766,0.017351919184405706,71.0,9,10,0,0
0.03411986252307477,0.03438967443328589,71.0,1,9,0,0
0.013591607766140802,0.013696529429832044,71.0,18,1,0,0
0.010571996545179464,0.010652620236273919,71.0,10,18,0,0
0.010770316259192801,0.010851573977021495,71.0,2,10,0,0
0.011050512945899302,0.011132973230468274,71.0,19,2,0,0
0.007314954872595217,0.007369037171093051,71.0,9,19,0,0
0.008924822157216294,0.008990269369897358,71.0,19,9,0,0
0.006534404469313984,0.006581950631147554,71.0,11,19,0,0
0.006109857883348377,0.00615403271254078,71.0,2,11,0,0
0.0058555077202870065,0.0058975892285086096,71.0,10,2,0,0
6.317057987814678e-12,6.317280032419603e-12,73.0,21,23,0,0
0.012373065295599228,0.012449025310032225,74.0,39,40,1,1
0.014359667899543183,0.014446646570991484,74.0,40,39,1,1
0.0119945689648982,0.012066264925218229,74.0,31,40,1,1
-0.00618268016212134,-0.006219528279706676,74.0,39,31,1,1
0.015087945690835741,0.015177467092615748,74.0,48,39,1,1
0.015211913055276138,0.01530080499674974,74.0,40,48,1,1
0.013258962730528914,0.01333534082881882,74.0,40,40,1,1
0.03193758294215581,0.032117431379245,74.0,31,40,1,1
0.011926085947629735,0.011991777342154925,74.0,50,31,1,1
0.008864098252631833,0.008912415776293842,74.0,40,50,1,1
0.031080841309222375,0.03124689879059747,74.0,39,40,1,1
-0.017660383464418783,-0.01775410168840677,74.0,49,39,1,1
0.031322896155868654,0.03148798421673407,74.0,39,49,1,1
-0.021515548445601385,-0.02162838655874616,74.0,50,39,1,1
0.03532135977984846,0.03577671190512277,75.0,29,29,0,0
0.03295236744000718,0.03336274178966325,75.0,29,29,0,0
0.030341076102462228,0.030707015361618795,75.0,38,29,0,0
-0.21558110697815086,-0.21677176883088262,76.0,34,43,2,2
-0.05861059832620552,-0.05898149630740557,76.0,33,34,2,2
0.002143882848232803,0.002157838701358661,76.0,53,33,2,2
0.0425723599298688,0.042843344083029256,76.0,53,53,2,2
0.09042742908857704,0.09096591606141918,76.0,52,53,2,2
0.09877142831117786,0.09930626086801808,76.0,34,52,2,2
0.09427644843527211,0.09473972194447683,76.0,52,34,2,2
0.08512694259321275,0.08550917811132741,76.0,35,52,2,2
0.06271134658897413,0.06297274788148094,76.0,52,35,2,2
0.04320565010262371,0.04337640428140656,76.0,33,52,2,2
-0.03472007319329974,-0.07319597874706942,76.0,43,33,1,2
-0.2082733420141068,-0.29675851804869663,76.0,44,43,0,1
0.23836353994797238,0.34041014190475355,77.0,13,4,1,0
0.038466824524950455,0.038717017883016236,77.0,22,13,1,1
0.020091791104315998,0.020218670441681852,77.0,22,22,1,1
-0.19381378159570428,-0.2949698868859058,77.0,1,22,0,1
0.021383364009050276,0.021630086023155193,77.0,9,1,0,0
0.030809915563772605,0.03115614891350016,77.0,9,9,0,0
0.0022859307747967184,0.002311192153094832,77.0,18,9,0,0
-0.01927173263801557,-0.01935652662685103,78.0,44,42,2,2
-0.00669680067045797,-0.006726652410939671,78.0,44,44,2,2
-0.030608180935313534,-0.030747206059271392,78.0,52,44,2,2
-0.10128144014392707,-0.10177317469528896,78.0,52,52,2,2
-0.00378201724834748,-0.0038013665028880927,78.0,34,52,2,2
0.1853029826180536,0.1438831980235149,78.0,31,34,1,2
-0.16224892330275104,-0.20584148454181592,79.0,31,50,1,2
0.08717963095827186,0.0871796524691213,80.0,19,0,0,0
5.435429883959841e-12,5.4356519285647664e-12,80.0,2,19,0,0
6.1371463466741716e-12,6.13709083552294e-12,80.0,1,2,0,0
3.084033028954991e-12,3.0838664955012973e-12,80.0,11,1,0,0
2.10997885830011e-13,2.1116441928370477e-13,80.0,9,11,0,0
